burst_route_changes_ci95,burst_route_changes_mean,delivery_ratio_ci95,delivery_ratio_mean,path_stretch_ci95,path_stretch_mean,peak_event_rate_ci95,peak_event_rate_mean,route_changes_per_node_ci95,route_changes_per_node_mean,scenario,service_loss_ticks_ci95,service_loss_ticks_mean,total_control_bytes_ci95,total_control_bytes_mean,variant
6.801298479196581,22.0258064516129,0.014277652194483703,0.936108955144495,0.019002625218299735,1.0481140961939872,,,1.9136426650762164,99.90599999999999,stress,,,1385703.9464790497,9507264.0,full
6.907760071319329,22.232258064516127,0.013945155191570633,0.9380862200886245,0.017399632881933212,1.0456407191825066,,,1.9532793979356842,99.968,stress,,,1241333.5248929625,9181222.4,no_memory
6.023750572822517,16.438709677419354,0.005102930737611621,0.9475394582393066,0.014581912707675644,1.029540638581604,,,2.6134849022712903,125.968,stress,,,728932.1430224804,8041568.0,no_inhibition
6.785174858510421,21.993548387096773,0.014023927040067243,0.9367816675658321,0.01914203255997538,1.0484892356132858,,,1.9072079093795726,99.896,stress,,,1376825.3395081798,9498291.2,no_slow
,,0.007706942621077623,0.9601770294210515,0.017873106066134327,1.0475533412863365,1441.339996608711,29681.8,1.8547276086800464,100.078,chaos,0.480099989585503,7.4,1295592.0428285515,9140102.4,full
,,0.007749325361915014,0.9601721306154861,0.01714487026839897,1.0459342480966598,1441.339996608711,29681.8,1.9098387240811716,100.05,chaos,0.480099989585503,7.4,1117975.9923250724,8939795.2,no_memory
,,0.0029100852341313187,0.9672073928263798,0.01522494159153996,1.0321751432435016,3131.616188937591,41610.4,2.618090496831608,125.904,chaos,2.7718585822512662,8.0,679948.9475568448,7845280.0,no_inhibition
,,0.007554275796453697,0.9604495024854616,0.01797297465055652,1.047745791079305,1441.339996608711,29681.8,1.8441256599266753,100.096,chaos,0.480099989585503,7.4,1297489.436165077,9131392.0,no_slow
